sinopse,sentimento,score
"Max Mercer é um menino travesso e engenhoso que é deixado em casa sozinho quando sua família sai de férias para o Japão. Quando um casal que tenta recuperar uma relíquia de família se volta para a casa da família Mercer, Max será o único a protegê-la de intrusos e fará tudo ao seu alcance para mantê-los fora.",4 stars,0.5610613226890564
"Em 2009, o mundo entrou em estado de choque e admiração quando o Capitão Chesley ""Sully"" Sullenberger conseguiu pousar um avião em pane no Rio Hudson. Esse ato quase impossível salvou a vida dos 150 passageiros e alçou Sully à categoria de herói nacional. No entanto, nem mesmo a aclamação pública foi capaz de impedir uma investigação rigorosa sobre sua reputação e carreira.",3 stars,0.2895508110523224
"O petroleiro Paul Sturges leva sua família de férias para a Bahia Azul. Lá, ele percebe que a cidade costeira desmoronou misteriosamente. Paul começa o dia com uma visita de rotina, com sua família, para inspecionar uma plataforma de petróleo nas proximidades. A situação se torna um pesadelo quando, das profundezas do oceano, um tubarão gigante surge: o demônio negro. Sob a ameaça constante do tubarão primitivo, Paul terá que encontrar um jeito de levar sua família de volta para a costa de forma segura.",3 stars,0.34678176045417786
"A Morte está mais onipresente do que nunca, e inicia seu ataque após a premonição de um homem que salva um grupo de colegas de trabalho de um terrível colapso em uma ponte suspensa. Mas este grupo de almas inocentes não deveria sobreviver e, em uma aterrorizante corrida contra o tempo, o grupo tenta freneticamente descobrir uma maneira de escapar dos planos sinistros da Morte.",4 stars,0.5218489766120911
"Uma equipe de filmagem chega à Amazônia para fazer um documentário sobre a tribo shirishama. Guiados pelo misterioso Paul Sarone, o grupo descobre que está envolvido em uma perigosa caçada à serpente rara e gigantesca conhecida como Anaconda. O jogo vira quando o grupo percebe que o animal é inteligente e tem um plano bem elaborado para devorar um a um.",4 stars,0.43305689096450806
"O destino de um reino disputado depende da relação entre dois amigos que se tornaram inimigos nesta saga de poder, violência e traição.",4 stars,0.43040719628334045
"França, 1760. Marianne é contratada para pintar o retrato de casamento de Héloïse, uma jovem mulher que acabou de deixar o convento. Por ela ser uma noiva relutante, Marianne chega sob o disfarce de companhia, observando Héloïse de dia e a pintando secretamente à noite. Conforme as duas mulheres se aproximam, a intimidade e a atração crescem, enquanto compartilham os primeiros e últimos momentos de liberdade de Héloïse, antes do casamento iminente. O retrato de Héloïse logo se torna um ato colaborativo e o testamento do amor delas.",4 stars,0.5538449883460999
"Lara Croft é uma aventureira que passa o dia a dia explorando impérios perdidos, descobrindo tesouros preciosos e punindo vilões em combates mortais. Mas, um antigo segredo de seu pai, um célebre arqueólogo desaparecido, está prestes a levar Lara a seu maior desafio: O Triângulo de Luz, uma relíquia lendária com o poder de alterar o tempo e o espaço. Ela precisa encontrar o artefato antes que caia nas mãos dos Illuminati, uma sociedade secreta que quer dominar o mundo.",4 stars,0.5659174919128418
"Tommy Conlon é o filho mais novo de Paddy e voltou há pouco tempo para casa. Tommy supera os problemas do pai com bebida e passa a treinar com ele para poder participar de campeonatos de MMA (Mixed Martial Arts), o famoso vale-tudo. Só que sua trajetória faz com que tenha que enfrentar no ringue Brendan Conlon, seu próprio irmão.",4 stars,0.4626699686050415
"A Morte está mais onipresente do que nunca, e inicia seu ataque após a premonição de um homem que salva um grupo de colegas de trabalho de um terrível colapso em uma ponte suspensa. Mas este grupo de almas inocentes não deveria sobreviver e, em uma aterrorizante corrida contra o tempo, o grupo tenta freneticamente descobrir uma maneira de escapar dos planos sinistros da Morte.",4 stars,0.5218489766120911
Um assassino prestes a se aposentar precisa adiar a boa vida quando seu chefe ganancioso envia um bando de matadores jovens e cruéis para exterminá-lo.,4 stars,0.4435466527938843
"Max Mercer é um menino travesso e engenhoso que é deixado em casa sozinho quando sua família sai de férias para o Japão. Quando um casal que tenta recuperar uma relíquia de família se volta para a casa da família Mercer, Max será o único a protegê-la de intrusos e fará tudo ao seu alcance para mantê-los fora.",4 stars,0.5610613226890564
"Com a missão de tornar o Natal inesquecível para Quill, os Guardiões vão à Terra em busca do presente perfeito.",4 stars,0.32040268182754517
"O Serviço Secreto dos Estados Unidos conta com a ajuda do ex-segurança particular e amigo pessoal do presidente para resgatar o chefe de Estado e sua família de terroristas coreanos, que os fizeram reféns e assumiram o controle da Casa Branca.",4 stars,0.4753069579601288
"Após morar anos no exterior, um filho impassível volta para casa prometendo se vingar das pessoas que ameaçam a vida do pai, um empresário poderoso.",4 stars,0.4496224522590637
"No período entre as duas guerras mundiais, o famoso gerente de um hotel europeu conhece um jovem empregado e os dois tornam-se melhores amigos. Entre as aventuras vividas pelos dois, constam o roubo de um famoso quadro do Renascimento, a batalha pela grande fortuna de uma família e as transformações históricas durante a primeira metade do século XX.",3 stars,0.4768367111682892
"Dois irmãos procurados pela polícia por 16 mortes sequestram um ex-pastor e seu casal de filhos, para poderem atravessar a fronteira com o México, e lá se dirigem à uma casa noturna frequentada por caminhoneiros e motoqueiros, que é uma mistura de cabaré e prostíbulo. Porém, ao chegarem lá eles se deparam com algo totalmente inacreditável.",4 stars,0.5141617059707642
"O ator Lawrence Talbot (Benicio Del Toro), quando criança, sofreu com a morte de sua mãe e nunca mais voltou a morar com o pai (Anthony Hopkins). Mais de duas décadas depois do ocorrido, ele é chamado por sua futura cunhada Gwen Conliffe (Emily Blunt) para ajudá-la a encontrar o noivo desaparecido. Ao retornar para a casa do pai, Talbot acaba se envolvendo numa investigação sobre violentas mortes que acontecem nas noites de lua cheia, entrando em contato com o seu passado e descobrindo um segredo que mudará para sempre a sua vida.",3 stars,0.471682071685791
"Paddington (voz de Ben Whishaw) foi criado na floresta do Peru pelos tios Pastuzo (voz de Michael Gambon) e Luzy (voz de Imelda Staunton), mas um terremoto acaba separando o trio. Diante disto, o pequeno urso é enviado pela tia para Londres, local onde mora um explorador que visitou o Peru décadas atrás. Paddington faz a viagem clandestinamente e, ao chegar, acaba indo para uma estação de trem. Lá ele conhece a família Brown, que decide ajudá-lo a encontrar o tal explorador. Só que a vida na civilização e entre humanos não é tão simples assim.",4 stars,0.4934431314468384
"Após sobreviver a um grave acidente, Nick Marshall (Mel Gibson), um executivo machista que trabalha em Chicago, misteriosamente passa a ter o dom de ler os pensamentos das mulheres. Inicialmente ele usa este novo poder para agradar sua chefe, Darcy Maguire (Helen Hunt), mas aos poucos começa a conhecer melhor a intimidade das mulheres e começa a mudar seu estilo de vida.",3 stars,0.44165900349617004
"As férias de primavera se tornam um rio de sangue quando um tremor subterrâneo libera centenas de peixes pré-históricos e carnívoros no lago Victoria. Uma policial local, Julie Forester, junta forças com um grupo de desconhecidos para destruir as criaturas vorazes, no intento de que os visitantes não sejam devorados pelos peixes.",4 stars,0.4404652714729309
"Christine McPherson está no último ano do colégio e o que mais deseja é ir fazer faculdade longe de Sacramento, Califórnia, ideia rejeitada por sua mãe. Lady Bird, como a garota de forte personalidade exige ser chamada, não se dá por vencida e leva o plano de ir embora adiante mesmo assim. Enquanto a hora não chega, ela se divide entre as obrigações estudantis no colégio católico, o primeiro namoro, típicos rituais de passagem para a vida adulta e inúmeros desentendimentos com a progenitora.",3 stars,0.4410897195339203
"O jovem Will Stronghold, filho dos lendários heróis Comandante e Super Jato, está ansioso para ser o mais novo aluno de uma ultra-moderna escola, criada para formar os heróis de amanhã. Entretanto, sem nenhum poder aparente, Will parece destinado a ser apenas um ""ajudante de herói"". Mas ao descobrir seus verdadeiros poderes ele aprenderá que somente a lealdade e o trabalho em equipe formam um verdadeiro herói.",4 stars,0.4109557271003723
"O mais novo filme de parceiros policiais tem um pequeno problema: eles não são policiais. São dois pilantras que criam um plano para se passar por policiais. Num curto espaço de tempo eles passam a aplicar batidas, fichar garotas bonitas e correr de forma imprudente pelas ruas em uma viatura comprada na internet. Mas quando eles se envolvem com mafiosos de verdade, esses policiais de mentira terão de lidar com crimes reais.",4 stars,0.5119835138320923
"A semente de uma árvore maligna é jogada na Terra por Turles, um poderoso guerreiro Saiyajin e irá criar raízes e drenar toda a vida e energia do planeta. Dela nascerão frutos que tornarão quem os comer quase invencível. Eis que Goku e seus amigos são avisados pelo Sr. Kaio da presença da árvore do mal e vão ao encontro de Turles e seu bando, onde travam batalhas incríveis.",4 stars,0.44422152638435364
"Após ter sua casa invadida e esposa assassinada por bandidos, Paul (Bruce Willis) passa a acompanhar a polícia nas investigações para capturar os criminosos. Em poucos dias ele percebe que a polícia jamais encontrará os assassinos. Sem opções, ele terá que se aventurar por caminhos obscuros em uma jornada pessoal em busca de justiça.",4 stars,0.5450592041015625
"Um playboy de nível internacional e agente especial nas horas vagas, Austin Powers é descongelado depois de 30 anos para combinar sua inteligência com a do Dr. Evil. Com habilidades de espião antiquadas e maneirismos dos anos 60, Austin precisa enfrentar um vilão como nenhum outro e dar um jeito em sua sexualidade fora de moda.",2 stars,0.34256455302238464
"A cidade de Atlantis, que já foi lar de uma das mais avançadas civilizações do mundo, agora é um reino submerso dominado pelo ganancioso Rei Orm. Com um vasto exército a seu dispor, Orm planeja conquistar tanto os demais reinos do oceano, quanto o mundo da superfície. Em seu caminho está Aquaman, meio-humano e meio-atlante, e verdadeiro herdeiro do trono. Com a ajuda da princesa Mera, Aquaman precisa recuperar o lendário Tridente de Atlan e aceitar seu destino como protetor das profundezas.",4 stars,0.5986263751983643
"Após uma experiência mal sucedida em fazer negócios com o governo, dois amigos moradores de Miami Beach, que levam uma vida tranquila e que só queriam dinheiro para sustentar seu vício em maconha, descobrem que existe um mercado ilícito em expansão com a venda de armas para o exterior. Ao fechar um contrato de 300 milhões de dólares, eles terão de ir para o Afeganistão acompanhar a explosiva transação pessoalmente.",4 stars,0.5511550903320312
"Greg (Thomas Mann) está levando o último ano do ensino médio o mais anonimamente possível, evitando interações sociais, enquanto, em segredo, está fazendo animados filmes bizarros com Earl (RJ Cyler), seu único amigo. Mas tanto o anonimato quanto a amizade dos dois é abalada quando a mãe de Greg o força a fazer amizade com um colega de classe que tem leucemia.",4 stars,0.43123534321784973
"Quando Larry Daley é contratado como guarda noturno no museu, ele logo descobre que todos os seres do museu ganham vida após o pôr-do-sol. Logo de cara, Larry se vê frente a frente com um brincalhão esqueleto de T. Rex, mas também é cercado por exércitos de minúsculos soldados romanos e por caubóis armados. Para completar, há um macaquinho endiabrado que o deixa maluco! Mas talvez ele consiga descobrir um modo de controlar o caos e tornar-se um herói aos olhos de seu filho.",3 stars,0.4872773289680481
"O Natal se aproxima e, como sempre, Ebenezer Scrooge (Jim Carrey) mantém seu desprezo pela data. Milionário e muito mesquinho, ele só pensa em dinheiro e não dá espaço para a emoção em seu coração, maltratando Bob Cratchit (Gary Oldman), seu fiel assistente, e ignorando seu sobrinho Fred (Colin Firth). Com a morte de seu sócio, Ebenezer recebe a visita de três fantasmas do Natal: do passado, do presente e do futuro. Cada um deles, levará o velho ranzinza para uma viagem que o ajudará a refletir melhor sobre sua vida passada e a escolha que fará para o futuro.",4 stars,0.42553970217704773
"Travis Block trabalha para o FBI, mas não é um agente comum. Ele se move pelo mundo das sombras, pelos bastidores, ajudando agentes secretos que se veem em uma situação da qual não conseguem escapar. Ele acaba envolvido em uma conspiração quando um agente secreto questiona os seus superiores. Agora, cabe a Block encontrar esse sujeito, e também descobrir se não está sendo usado pelo homem em quem confia.",4 stars,0.4820067286491394
"Ao término do primeiro ano da faculdade, Jim (Jason Biggs), Oz (Chris Klein), Kevin (Thomas Ian Nicholas), Stifler (Seann William Scott) e Finch (Eddie Kaye Thomas) mais uma vez se reencontram. Mas agora Nadia (Shannon Elizabeth) está prestes a vir visitar Jim, que ainda não se sente preparado sexualmente para encontrá-la e receberá a ajuda dos amigos.",4 stars,0.3590037226676941
"Ash é enviado para o ano 1300 A.C., por ser considerado o profeta que encontrará o livro dos mortos e livrará a população do terror dos Deadites. Porém antes que as pessoas saibam o real objetivo de sua viagem ele é capturado, por ser considerado um espião de um reino rival. Após se libertar, Ash parte em busca do livro. Ao encontrá-lo ele diz as palavras erradas, de forma que possa retornar ao presente. Só que esta tentativa desperta o exército dos mortos, que tem como líder uma contraparte do próprio Ash.",4 stars,0.465371698141098
"Depois de perder seu astro, um time de basquete juvenil composto por nativos norte-americanos precisa se unir para manter vivo o sonho de vencer o campeonato.",3 stars,0.4656534492969513
"A Sociedade de Proteção e Ajuda, formada por camundongos de diversos países, se reúne no prédio da ONU devido à descoberta de uma garrafa que contém uma mensagem de ajuda, enviada pela garota Penny (Michelle Stacy). Bianca (Eva Gabor), uma das representantes da reunião, se oferece para investigar o caso. Para que ela não parta sozinha nesta missão é enviado também Bernardo (Bob Newhart), o porteiro da reunião, que está atraído por Bianca. Juntos eles partem para o orfanato em que Penny morava, para descobrir pistas sobre seu paradeiro atual.",3 stars,0.4111977815628052
"O ex-militar John Cale tinha o grande sonho de entrar para a equipe do serviço secreto que protege o presidente dos Estados Unidos, mas vê sua intenção ir por água abaixo quando não é aprovado na seleção. Sem saber como dar a notícia para sua filha, ele a leva para um passeio à Casa Branca. O que John não esperava era que neste mesmo dia o local fosse atacado por um grupo paramilitar fortemente armado. Com o governo tendo que enfrentar o caos na nação e o relógio correndo, cabe a John encontrar algum jeito de salvar o presidente do ataque.",4 stars,0.4438508450984955
"Conrad e Sally são dois irmãos que, num dia chuvoso, estão em casa sem ter nada para fazer. A única diversão da dupla é ficar brincando com o animal de estimação deles, um peixe. Até que surge um gato travesso, de cartola vermelha e branca, que leva a dupla a um incrível mundo de imaginação.",4 stars,0.5043096542358398
"Depois de um erro desastroso, um assassino enfrenta quem o contratou e a si mesmo em uma caçada internacional por vingança. Mas ele jura que nada disso é pessoal.",2 stars,0.30391424894332886
"É aniversário de Anna. Elsa e Kristoff trabalham na preparação da maior festa de todos os tempos, mas a ansiedade da Rainha descontrola seus gelados poderes e coloca a celebração e todo o reinado em risco.",4 stars,0.40386781096458435
"Em Nova York, as gangues de delinquentes juvenis se reúnem em uma convenção. O líder do principal grupo prega a união entre eles, pois juntos poderão controlar a cidade (o contingente deles é maior que a força policial). O líder acaba sendo assassinado, com a culpa recaindo sobre um bando da periferia, que nada teve a ver com o atentado. Assim eles se vêem obrigados a atravessar a cidade, enquanto são caçados pelos membros das outras gangues.",4 stars,0.3605566620826721
"Em Bedford Falls, no Natal, George Bailey, que sempre ajudou a todos, pensa em se suicidar saltando de uma ponte, em razão das maquinações de Henry Potter, o homem mais rico da região. Mas tantas pessoas oram por ele que Clarence, um anjo que espera há 220 anos para ganhar asas, é mandado à Terra para tentar fazer George mudar de ideia, mostrando sua importância para todos através de flashbacks.",4 stars,0.468218594789505
"Pi Patel é filho do dono de um zoológico localizado em Pondicherry, na Índia. Após anos cuidando do negócio, a família decide vender o empreendimento devido à retirada do incentivo dado pela prefeitura local. A ideia é se mudar para o Canadá, onde poderiam vender os animais para reiniciar a vida. Entretanto, o cargueiro onde todos viajam acaba naufragando devido a uma terrível tempestade. Pi consegue sobreviver em um bote salva-vidas, mas precisa dividir o pouco espaço disponível com uma zebra, um orangotango, uma hiena e um tigre de bengala chamado Richard Parker.",3 stars,0.4011625647544861
"Mae é uma universitária cujo sonho é trabalhar na maior empresa de tecnologia do mundo, O Círculo. A organização foi fundada por Eamon Bailey e o seu principal produto é o SeeChange, uma pequena câmera que permite aos usuários compartilharem detalhes de suas vidas com o mundo. Mae vê sua vida mudar completamente quando é contratada pela empresa e sua função passa a ser documentar sua vida em tempo integral. O que ela não imaginava, no entanto, é que toda essa exposição teria um preço, não só para ela, mas também para todos ao seu redor.",3 stars,0.4247671663761139
"Gargamel encontra a vila dos Smurfs e tenta os capturar para transforma-los em amuletos.  Assustados, liderados pelo Smurf Desastrado, os pequeninos entram numa gruta proibida. Como é lua cheia, eles acabam transportados por um portal para o Central Park, em Nova York... Lá, Desastrado, Ranzinza, Smurfette, Gênio, Papai Smurf e Valente encontram refúgio com o casal vivido por Neil Patrick Harris e Jayma Mays.",3 stars,0.523052453994751
"Nina é uma bailarina cuja obsessão pela dança supera todas as facetas de sua vida. Quando o diretor artístico da companhia decide substituir sua prima ballerina para a produção de estreia de ""O Lago dos Cisnes"", Nina é sua primeira escolha. Sua concorrente é a novata Lily. Embora Nina seja perfeita para o papel do Cisne Branco, Lily personifica o Cisne Negro. A rivalidade entre as duas bailarinas se transforma em uma amizade distorcida e o lado obscuro de Nina começa a vir à tona.",4 stars,0.4322936534881592
"Ambientado em Hong Kong no início dos anos 60, dois vizinhos, Sr. Chow e Sra. Chan, criam um vínculo depois de começarem a suspeitar que seus respectivos cônjuges estão tendo um caso juntos.",3 stars,0.4349611699581146
"O filme não mostra misericórdia conforme espeta as convenções e clichês do gênero que você odeia amar. Junte-se Janey Briggs, um aspirante à artista que é motivo de riso de seus colegas por usar óculos, um rabo de cavalo e um macacão manchado, e Jake Wyler, o astro do futebol americano que faz uma aposta insensata para transformar Janey na rainha do baile, em uma brincadeira picante com uma variedade de tiradas em personagens e filmes clássicos adolescentes.",2 stars,0.43788638710975647
"Um casal se prepara para a chegada de sua primeira filha e compra para ela uma boneca. Quando sua casa é invadida por membros de uma seita, o casal é violentamente atacado e a boneca, Annabelle, se torna recipiente de uma entidade do mal.",3 stars,0.39972609281539917
"Ben é um publicitário que aposta com o chefe que faz qualquer mulher se apaixonar por ele em dez dias. Se conseguir, será o responsável por uma cobiçada campanha de diamantes. Andie é uma jornalista que, por causa de uma matéria, está decidida a infernizar a vida de qualquer homem que se aproximar. Os dois se conhecem em um bar e escolhem um ao outro como alvo de seus planos totalmente opostos.",4 stars,0.4332456886768341
"Katharine Watson (Julia Roberts) é uma recém-graduada professora que consegue emprego no conceituado colégio Wellesley, para lecionar aulas de História da Arte. Incomodada com o conservadorismo da sociedade e do próprio colégio em que trabalha, Katharine decide lutar contra estas normas e acaba inspirando suas alunas a enfrentarem os desafios da vida.",4 stars,0.5024046301841736
"Em 1662, a França vive sob o reinado do perverso Luís XIV, que mantém um prisioneiro misterioso encarcerado com uma máscara de ferro. Para salvar a nação, os quatro mosqueteiros voltam a se unir e sua primeira missão é libertar este prisioneiro.",4 stars,0.4849805235862732
"Corky é uma ex-presidiária lésbica que arranja um emprego como encanadora em um prédio. Lá ela conhece Caesar, que trabalha fazendo lavagem de dinheiro para a Máfia, e sua namorada, Violet. As duas mulheres começam, então, um romance, e planejam roubar dois milhões de dólares que estão sob os cuidados de Caesar, antes que ele os devolva para seu chefe. Mas o plano começa a dar errado quando ele tem uma reação inesperada.",3 stars,0.5462778210639954
"Seth é um anjo que vaga pela Terra consolando aqueles que estão com problemas. Maggie é uma cirurgiã prática e racional que se abala ao perder um paciente, aparentemente, sem motivo algum. No fundo de seu coração, ela sente a presença de algo divino, mas se recusa a acreditar em qualquer coisa que não pode explicar logicamente. Até que a força do destino une Maggie e Seth em um amor poderoso e irresistível. Um amor tão forte que faz com que Seth abra mão da sua imortalidade, enquanto Maggie abre seu coração aos mistérios da vida.",4 stars,0.4934893250465393
"Darren, de 16 anos, era igual aos outros miúdos do seu bairro suburbano. Saía com os amigos, tinha boas notas na escola e raramente arranjava problemas. Mas quando ele e o seu melhor amigo descobrem um Circo dos Horrores ambulante, as coisas começam a mudar para Darren. É nesse preciso momento que um vampiro chamado Larten Crepsley o transforma em algo, bem sedento de sangue. O novo morto-vivo irá juntar-se ao Circo dos Horrores, um espectáculo ambulante cheio de criaturas monstruosas, desde um miúdo-cobra e um lobisomen, a uma mulher de barbas ou um apresentador gigante. Enquanto Darren vai descobrindo os seus poderes neste mundo sombrio, ele torna-se numa precioso peão entre vampiros e os seus mortíferos antagonistas. E na luta pela sobrevivência, tentará impedir que seja destruído aquilo que resta da sua humanidade.",4 stars,0.472445011138916
"Após entrar para o programa de proteção à testemunha, uma família ligada à máfia é transferida para a França. De início, eles se adaptam à nova vida, mas aos poucos eles passam a resolver os problemas que surgem a seu modo. Ao mesmo tempo, líderes da máfia nos Estados Unidos procuram o grupo em busca de vingança. O agente do FBI Stansfield fará de tudo para protegê-los, mas nem sempre contará com a ajuda do pai da família, Fred Blake, nem dos outros membros.",4 stars,0.5513609647750854
"Sam Montgomery é uma jovem estudante do ensino médio, que vive com sua madrasta Fiona e as filhas dela, que a tratam da pior maneira possível. Sam leva uma vida sem grandes agitações e tem planos de cursar a Universidade de Princeton. Sua vida muda quando ela conhece, através da internet, seu príncipe encantado. Porém logo Sam descobre que ele é na verdade Austin Ames, um garoto popular que é também jogador de futebol americano do time de sua escola. Temendo ser rejeitada por Austin, ela passa a tentar despistá-lo de todas as formas, tentando manter em segredo a identidade da garota com quem ele conversou através da internet.",3 stars,0.5162100791931152
"O agente federal Doug Carlin viaja para investigar a causa de uma explosão fatal que ocorreu em Nova Orleans. Ele descobre, então, um meio de viajar no tempo e, consequentemente, evitar que a explosão ocorra.",3 stars,0.35775211453437805
"Com a ajuda de um pó mágico, Jenna Rick, de 13 anos, se torna uma deslumbrante mulher de 30 anos da noite para o dia, com tudo que sempre quis, menos seu melhor amigo Matt. Agora, essa mulher madura precisa criar uma mágica própria para ajudar a garotinha dentro dela a recuperar o verdadeiro amor que deixou para trás.",4 stars,0.6059010624885559
Dois astrônomos descobrem um cometa mortal vindo em direção à Terra e partem em um tour midiático para alertar a humanidade. Só que ninguém parece dar muita bola.,2 stars,0.29046809673309326
"Arsène Lupin III se une a uma garota chamada Laetitia para roubar o Diário de Bresson, um misterioso tesouro que nem mesmo a primeira geração de Arsène Lupin conseguiu roubar. Lupin descobre o poderoso segredo guardado no diário que poderá mudar o destino do planeta e precisará da ajuda de seus amigos, Jigen, Goemon, sua eterna rival Fujiko Mine e até do incansável Inspetor Zenigata para impedir que esse segredo caia nas mãos da maior organização criminosa de todos os tempos!",4 stars,0.5607917308807373
"O professor de simbologia Robert Langdon (Tom Hanks), depois de decifrar o código DaVinci, é chamado pelo Vaticano para investigar o misterioso desaparecimento de quatro cardeais. Agora, além de enfrentar a resistência da própria igreja em ajudá-lo nos detalhes de sua investigação, Langdon precisa decifrar charadas numa verdadeira corrida contra o tempo porque a sociedade secreta por trás do crime em andamento tem planos de explodir o Vaticano.",3 stars,0.43056273460388184
"Um homem enfrenta um dilema moral depois de se infiltrar em um grupo criminoso. A situação piora quando o filho do chefe, um garoto de oito anos, entra na jogada.",4 stars,0.4523662328720093
"O destino de um reino disputado depende da relação entre dois amigos que se tornaram inimigos nesta saga de poder, violência e traição.",3 stars,0.34678176045417786
"O militar Brian Gilcrest é enviado de volta à sua cidade natal depois de uma missão fracassada. Agora responsável por supervisionar o lançamento de um novo satélite, ele fica dividido entre Tracy, um grande amor do passado, e Allison, sua supervisora.",4 stars,0.4908652901649475
"Meio homem, meio deus, o semideus Hércules anda atormentado pela terra. Depois de doze árduos trabalhos realizados e a perda de sua família, ele conhece seis assassinos impiedosos e une-se ao grupo em busca de trabalho, até que o rei da Trácia convida-o para treinar o seu exército.",4 stars,0.4553702175617218
"Neste thriller de ação emocionante, um pistoleiro Texas Ranger pretende impedir um terrorista internacional de detonar uma bomba no coração de Londres.",4 stars,0.4384179711341858
"Jerry Shaw e Rachel Holloman não se conhecem, até que um telefonema feito por uma mulher desconhecida os une. Ameaçando a vida de ambos e de suas famílias, a voz utiliza a tecnologia do dia-a-dia para rastrear e controlar todos os seus movimentos. Logo eles se tornam os fugitivos mais procurados do país, precisando se unir para descobrir o que realmente está ocorrendo.",4 stars,0.5155532956123352
"Ang Lee adapta o livro da autora chinesa Eileen Chang para um forte drama sobre desejo e determinação ambientado na China dos anos 40, durante a ocupação japonesa. Uma jovem mulher se torna a peça principal em um plano para assassinar um impiedoso agente de Inteligência.",3 stars,0.5370386838912964
"Carrie Bradshaw  é uma escritora de sucesso obcecada por moda, que vive em Nova York. Assim como suas amigas Samantha Jones, Charlotte York e Miranda Hobbes, Carrie tenta equilibrar o trabalho com seus relacionamentos.",4 stars,0.5345522165298462
"Um dia, durante um encontro fortuito na estrada, o arquiteto Jack mata uma mulher. Este evento provoca um prazer inesperado no personagem, que passa a assassinar dezenas de pessoas ao longo de doze anos. Devido ao descaso das autoridades e à indiferença dos habitantes locais, o criminoso não encontra dificuldade em planejar seus crimes, executá-los ao olhar de todos e guardar os cadáveres num grande frigorífico. Tempos mais tarde, ele compartilha os seus casos mais marcantes com o sábio Virgílio numa jornada rumo ao inferno.",4 stars,0.4146900475025177
"Após uma guerra mundial, a Inglaterra é ocupada por um governo fascista e vive sob um regime totalitário. Na luta pela liberdade, um vigilante, conhecido apenas como V, utiliza-se de táticas terroristas para enfrentar os opressores da sociedade. V salva uma jovem chamada Evey da polícia secreta e encontra nela uma nova aliada em busca de liberdade e justiça para o seu país.",4 stars,0.5327847003936768
Cinco jovens mutantes descobrem o alcance de seus poderes e lidam com traumas do passado enquanto são mantidos presos contra a vontade num sinistro hospital.,4 stars,0.48923733830451965
"Paul aparece na porta de um casal de marchands ricos, alegando precisar de ajuda depois de um roubo no Central Park. Apresentando-se como aluno de Harvard, amigo de seus filhos e filho de Sidney Poitier, ele encanta o casal com histórias a respeito do seu pai e termina passando a noite ali. Pela manhã, no entanto, descobrimos que Paul é um vigarista e seu golpe terá repercussões que mudarão a família de formas não imaginadas.",4 stars,0.4449421465396881
"Determinado a assumir Earthrealm, Kano ataca violentamente cidade após cidade com a ajuda de três mercenários de sangue frio do Black Dragon. Aqueles que não se submetem são aniquilados, mas um jovem não se ajoelha para Kano: Kenshi.",4 stars,0.46579140424728394
O acaso obriga cinco animais totalmente diferentes a formarem uma equipe e usar suas habilidades de kung fu para proteger os inocentes das garras do mal.,4 stars,0.42894741892814636
"Em uma tentativa falha de impressionar uma colega de trabalho, um garçom acaba acidentalmente matando um gato. Com medo das consequências, ele esconde o corpo com uma camada de gesso, mas seu crime acaba sendo confundido com uma obra de arte pelos artistas beatnik que frequentam o café onde ele trabalha. O desejo por mais elogios logo leva o homem a uma série cada vez mais mortal de obras.",4 stars,0.46029117703437805
"Rotineiramente a jovem Katie (Lucy Hale) é explorada e maltratada pela madrasta (Missi Pyle), mas não reclama por temer ficar sem lar. Talentosa cantora e compositora, ela quase perde uma grande oportunidade por conta dos caprichos da irmã, Bev Van Ravensway (Megan Park), e, revoltada, decide finalmente correr atrás de seu sonho deixando de lado as complicadas questões familiares.",3 stars,0.27978911995887756
"Bruce Banner é um cientista e trabalha ao lado de sua grande paixão, a bela Betty Ross, em um projeto que envolve a reconstituição de tecidos com a utilização da radiação gama. O problema todo começa quando, após ter seus genes alterados por um acidente envolvendo a radiação gama, Bruce Banner passa a se transformar em um ser gigantesco e verde que expressa no corpo todos os seus demônios mais íntimos e pessoais.",3 stars,0.46974170207977295
"Após o final do primeiro filme, a união de Selene a vampira e seu namorado Michael o vampiro-lobisomen terá de ser mais forte que o amor. Os dois terão de enfrentar uma legião de vampiros e lobisomen, e a evolução das espécies. Além disso, o centenário vampiro Marcus desperta de seu sono, pronto para matá-los.",4 stars,0.5039752125740051
"Na Alemanha pós-2ª Guerra Mundial o adolescente Michael Berg se envolve, por acaso, com Hanna Schmitz, uma mulher que tem o dobro de sua idade. Apesar das diferenças de classe, os dois se apaixonam e vivem uma bonita história de amor. Até que um dia Hanna desaparece misteriosamente. Oito anos se passam e Berg, então um interessado estudante de Direito, se surpreende ao reencontrar seu passado de adolescente quando acompanhava um polêmico julgamento por crimes de guerra cometidos pelos nazistas.",4 stars,0.38234981894493103
"Neste documentário cativante, os jovens de uma equipe juvenil de futebol contam como conseguiram sobreviver depois de ficarem presos na caverna Tham Luang em 2018.",4 stars,0.499299019575119
"O jovem camponês Florya é cooptado por um despreparado grupo de guerrilheiros antinazistas. Em confronto com os alemães, o garoto é deixado para trás e decide retornar ao seu vilarejo. Chegando lá depara-se com o desolador cenário de um massacre. Perturbado, ele passa a vagar sem rumo, presenciando cenas cada vez mais fortes.",3 stars,0.41452017426490784
